0.0 , 0.0
-0.16755162 , 0.0
-0.6702065 , 0.18
-1.5917402 , 0.54
-2.59705 , 0.72
-3.6861352 , 1.08
-5.0265484 , 1.44
-6.366961 , 1.8
-7.79115 , 2.16
-9.047788 , 2.52
-10.471975 , 2.7
-11.644837 , 2.88
-12.9852492 , 3.0600002
-14.409438 , 3.4199998
-15.666076 , 3.4199998
-17.090266 , 3.6
-18.263126 , 3.6
-19.6873152 , 3.6
-21.195278 , 3.6
-22.78702 , 3.6
-24.462536 , 3.4199998
-26.13805 , 3.4199998
-27.56224 , 3.2399998
-28.98643 , 3.0600002
-30.57817 , 2.88
-31.918581 , 2.7
-33.342772 , 2.7
-34.76696 , 2.7
-35.93982 , 2.3400002
-37.028908 , 2.16
-38.28554 , 1.8
-39.542184 , 1.44
-40.715044 , 1.08
-41.720352 , 0.72
-42.97699 , 0.36
-44.3174 , 0.0
-45.741592 , -0.36
-46.998228 , -0.54
-48.50619 , -0.9
-49.846604 , -1.08
-51.2707936 , -1.08
-52.69498 , -1.26
-54.454276 , -1.26
-55.96224 , -1.26
-57.637752 , -1.08
-58.47551 , -1.26
-57.97286 , -1.98
-57.051324 , -2.88
-55.878464 , -3.4199998
-54.53805 , -4.14
-53.28141 , -4.6800004
-51.9409968 , -5.22
-50.851912 , -5.58
-49.260172 , -5.94
-47.835984 , -6.4799996
-46.244248 , -7.02
-44.73628 , -7.38
-43.060764 , -7.56
-41.5528 , -7.7400004
-40.0448368 , -7.92
-38.28554 , -7.92
-36.526252 , -7.7400004
-35.102064 , -7.56
-33.510324 , -7.2
-31.918581 , -6.66
-30.661946 , -6.3
-29.321532 , -6.1200004
-27.729792 , -5.76
-26.221826 , -5.22
-24.211208 , -4.5
-22.619466 , -3.96
-21.111502 , -3.6
-19.603538 , -3.2399998
-18.17935 , -2.88
-16.420058 , -2.52
-14.660766 , -2.16
-12.566371 , -1.8
-10.890855 , -1.44
-9.047788 , -1.08
-7.12094336 , -0.72
-5.696755 , -0.36
-3.9374628 , 0.0
-2.0943952 , 0.18
-0.25132744 , 0.54
1.340413 , 1.08
3.015929 , 1.6199999
4.6076692 , 1.98
6.031858 , 2.52
7.79115 , 2.88
8.964011 , 3.4199998
8.377581 , 4.6800004
7.03716736 , 5.58
5.780531 , 6.8399996
4.021239 , 7.38
2.59705 , 8.28
0.58643068 , 9.0
-1.0053097 , 9.72
-2.59705 , 10.08
-4.523894 , 10.44
-6.031858 , 10.8
-7.3722708 , 10.9800008
-8.712684 , 11.16
-10.304424 , 11.16
-11.644837 , 10.8
-13.1528016 , 10.44
-14.828317 , 9.9
-16.420058 , 9.360001
-18.346902 , 9.0
-19.938642 , 8.46
-21.697934 , 7.7400004
-23.289674 , 6.8399996
-24.630086 , 6.1200004
-26.389378 , 5.22
-27.813568 , 3.96
-28.98643 , 3.0600002
-30.57817 , 1.6199999
-32.002356 , 0.54
-33.258996 , -0.54
