0.0 , 0.0
-0.6702065 , 0.18
-3.2672562 , 1.08
-7.03716736 , 2.3400002
-5.948082 , 2.7
-6.953392 , 3.96
-5.0265484 , 5.04
-9.215339 , 6.66
-14.241887 , 8.64
-13.236577 , 9.18
-12.482595 , 9.54
-11.058407 , 9.9
-7.4560468 , 10.9800008
-4.6914452 , 12.06
-3.9374628 , 12.240001
-2.261947 , 12.06
0.33510324 , 12.42
1.75929184 , 12.6
-1.5917402 , 12.06
-1.5917402 , 10.9800008
-2.178171 , 10.62
-4.1050144 , 10.8
-5.0265484 , 8.82
-1.75929184 , 6.1200004
-2.9321532 , 4.5
-2.8483774 , 3.2399998
-3.51858368 , 1.8
1.2566371 , -1.98
0.58643068 , -2.7
0.08377581 , -3.6
0.0 , -3.78
-1.0890855 , -3.78
-1.75929184 , -2.88
-2.7646016 , -2.52
-3.099705 , -2.88
-4.1050144 , -4.5
-4.021239 , -4.32
-4.775221 , -5.04
-7.4560468 , -5.22
-7.3722708 , -5.04
-10.97463 , -4.32
-10.890855 , -3.6
-9.885546 , -2.52
-11.058407 , -3.0600002
-9.131563 , -3.78
-7.3722708 , -3.6
-6.366961 , -3.0600002
-5.0265484 , -3.96
-4.021239 , -4.6800004
0.8377581 , -2.3400002
1.340413 , -2.16
8.377581 , 0.9
9.299114 , 0.9
6.031858 , 3.6
5.612979 , 4.6800004
7.6235984 , 5.76
10.97463 , 6.3
15.749851 , 6.4799996
13.4879052 , 6.3
11.97994 , 6.3
15.917403 , 5.94
15.163422 , 5.94
21.78171 , 5.04
21.027728 , 5.04
23.289674 , 4.32
21.94926 , 3.2399998
21.195278 , 3.4199998
20.692624 , 3.6
18.263126 , 3.78
13.906784 , 3.4199998
18.095576 , 3.0600002
18.514454 , 4.32
16.755162 , 6.4799996
15.666076 , 7.2
16.420058 , 9.18
18.849556 , 9.360001
13.4879052 , 13.139999
15.498525 , 11.7
16.084956 , 10.8
13.069025 , 14.04
14.158112 , 17.28
14.99587 , 17.64
16.001178 , 19.08
18.095576 , 22.140002
19.435988 , 21.6
24.881414 , 23.58
26.054276 , 24.12
26.389378 , 24.300002
26.473154 , 23.58
28.735102 , 22.5
30.661946 , 21.42
30.159292 , 22.5
29.74041 , 23.22
29.656634 , 21.9600016
29.99174 , 23.58
29.070204 , 24.66
28.818876 , 26.820002
31.583478 , 23.58
31.332152 , 22.5
30.494394 , 21.6
29.74041 , 20.88
26.389378 , 18.36
24.630086 , 17.82
19.519762 , 14.22
22.36814 , 13.139999
22.619466 , 11.7
20.7764 , 10.9800008
16.838938 , 10.26
17.17404 , 10.26
11.477285 , 10.8
12.39882 , 10.62
13.40413 , 11.16
14.912093 , 11.52
15.749851 , 11.88
17.341592 , 11.52
18.17935 , 10.26
19.268434 , 9.72
20.692624 , 9.360001
24.881414 , 10.44
31.080824 , 12.06
34.34808 , 12.780001
35.772268 , 12.780001
35.772268 , 13.139999
36.945132 , 12.240001
38.453096 , 11.34
38.28554 , 12.240001
38.0342136 , 10.62
39.625956 , 10.08
39.709732 , 10.9800008
39.039524 , 12.06
38.117992 , 12.959999
42.474336 , 11.16
41.5528 , 12.240001
40.882596 , 12.6
39.709732 , 12.780001
38.7044232 , 12.240001
38.453096 , 11.34
38.117992 , 10.62
37.866664 , 10.62
38.36932 , 11.52
36.3587 , 13.32
38.53687 , 14.76
34.76696 , 16.92
36.610028 , 17.1
38.117992 , 15.84
37.699112 , 16.2
34.93451 , 18.720002
35.604716 , 19.98
35.604716 , 20.7
36.77758 , 21.42
38.36932 , 24.300002
39.290856 , 23.4
42.13923 , 25.2
43.395868 , 24.84
44.652504 , 24.300002
39.96106 , 25.740002
39.542184 , 26.820002
40.0448368 , 27.359998
42.725664 , 27.359998
44.820056 , 26.64
43.89852 , 25.2
49.260172 , 23.04
54.286724 , 21.24
52.86253 , 21.78
55.12448 , 20.16
55.71091 , 18.9
55.040708 , 19.08
54.3705 , 20.16
53.700296 , 21.06
52.69498 , 22.68
51.52212 , 23.22
48.92507 , 23.22
47.584656 , 23.76
50.433036 , 21.6
50.6005868 , 20.52
49.93038 , 19.8
53.113856 , 19.98
55.12448 , 20.34
49.76283 , 21.24
51.2707936 , 21.78
53.113856 , 23.04
52.6112068 , 23.4
51.68967 , 24.300002
54.621828 , 24.66
55.71091 , 25.740002
56.96755 , 26.099998
58.47551 , 26.820002
58.978164 , 27.179998
60.486132 , 27.359998
61.57522 , 27.539998
63.166956 , 27.9
63.669612 , 26.820002
63.166956 , 24.84
63.166956 , 24.300002
63.669612 , 25.919998
67.43953 , 23.4
69.11504 , 23.76
68.94749 , 22.68
71.209432 , 21.6
70.45545 , 22.32
70.45545 , 22.32
70.37167 , 22.86
69.198816 , 21.6
68.61239 , 20.52
64.92625 , 18.36
64.08849 , 18.9
60.9050136 , 18.36
61.74277 , 18.18
61.072564 , 18.54
60.318584 , 18.720002
57.88908 , 19.44
53.867848 , 20.7
54.53805 , 21.24
52.6112068 , 21.9600016
54.035396 , 23.4
51.605896 , 25.740002
52.443652 , 25.380002
52.86253 , 24.84
56.213564 , 28.26
56.96755 , 27.539998
58.056632 , 27.359998
58.643064 , 27.9
60.318584 , 27.359998
61.91032 , 28.08
63.585836 , 27.359998
64.08849 , 27.9
64.42359 , 29.34
62.831856 , 29.52
64.59115 , 29.7
62.58053 , 29.34
61.57522 , 29.16
59.48082 , 28.44
64.08849 , 26.820002
63.837162 , 27.000002
63.166956 , 27.72
62.3292 , 28.44
61.491444 , 28.98
60.486132 , 28.619998
56.71622 , 26.279998
55.96224 , 25.919998
55.54336 , 25.919998
54.53805 , 25.740002
57.470204 , 23.76
59.73215 , 23.04
58.391736 , 23.4
57.72153 , 24.300002
53.28141 , 26.099998
53.78407 , 26.279998
57.1351 , 26.099998
58.559288 , 25.02
54.454276 , 26.820002
55.54336 , 27.359998
56.71622 , 28.8
57.1351 , 28.98
57.88908 , 28.619998
60.40236 , 28.619998
61.40767 , 28.08
62.999404 , 27.539998
63.33451 , 27.9
62.412976 , 28.26
63.753388 , 28.619998
64.7587 , 27.9
67.5233 , 26.279998
69.9528 , 25.2
70.120344 , 25.2
74.8118 , 22.32
77.99527 , 21.24
76.48731 , 22.140002
82.351616 , 18.720002
81.59763 , 20.16
80.59232 , 20.88
80.84365 , 20.52
79.00059 , 21.24
77.82772 , 20.52
76.319752 , 21.06
75.56578 , 21.78
74.56047 , 21.6
76.65486 , 20.52
76.235984 , 20.52
75.063128 , 20.16
72.13097 , 20.16
69.198816 , 20.7
69.36637 , 20.34
66.18289 , 21.24
65.68023 , 22.140002
67.020648 , 21.06
67.1882 , 21.42
68.10973 , 21.9600016
69.86902 , 23.94
70.45545 , 25.2
71.96342 , 25.380002
76.235984 , 27.539998
80.59232 , 29.7
80.92743 , 30.24
82.68672 , 33.12
78.16283 , 35.64
77.9115 , 36.72
80.17345 , 37.08
79.50324 , 36.539996
77.15752 , 35.82
80.50855 , 35.1
78.74926 , 34.38
83.440708 , 32.579998
83.02182 , 32.76
87.04306 , 30.960002
85.95398 , 31.5
85.78643 , 32.04
84.78111 , 33.3
83.356932 , 31.86
82.351616 , 32.76
78.2466 , 30.78
74.89557 , 29.7
74.225368 , 29.7
77.325064 , 29.16
77.15752 , 29.7
74.47669 , 30.960002
70.37167 , 33.48
66.18289 , 36.0
61.32389 , 39.059996
58.391736 , 41.76
59.564596 , 42.3
59.648372 , 42.66
60.318584 , 42.12
60.821236 , 41.94
58.643064 , 45.179996
59.81593 , 45.179996
60.98879 , 46.26
62.664304 , 47.340004
64.67492 , 49.86
64.33982 , 49.5
64.92625 , 49.86
65.010024 , 49.86
67.10442 , 49.32
67.1882 , 48.600004
70.70678 , 46.62
73.72271 , 44.64
73.30383 , 44.46
75.482 , 42.48
74.64424 , 42.48
73.97404 , 42.48
72.88496 , 43.74
72.63363 , 44.64
70.95811 , 45.539996
69.198816 , 41.94
67.94218 , 43.02
64.59115 , 39.78
61.15634 , 36.72
60.98879 , 38.34
59.73215 , 38.16
59.81593 , 36.9
57.97286 , 36.72
55.20826 , 37.08
52.94631 , 37.620004
53.448968 , 37.440004
56.213564 , 37.8
56.799996 , 37.440004
58.30796 , 36.9
59.73215 , 36.36
60.73746 , 36.18
61.32389 , 35.46
63.250732 , 35.64
85.11622 , 18.18
82.68672 , 19.44
79.16814 , 20.7
79.58702 , 19.44
76.82241 , 20.7
79.00059 , 22.140002
80.0896736 , 22.140002
81.51386 , 20.7
82.01652 , 19.44
83.60825 , 19.8
84.529784 , 19.44
86.289084 , 18.720002
87.71327 , 17.1
88.6348 , 16.56
91.31563 , 19.44
92.23717 , 20.52
89.13746 , 21.9600016
89.05368 , 22.5
91.0643 , 22.68
90.98052 , 22.5
92.90737 , 21.9600016
92.15339 , 22.5
91.98584 , 22.32
93.1587 , 23.94
92.488492 , 23.58
96.67728 , 20.88
101.95516 , 18.18
101.53628 , 17.82
104.2171 , 15.12
103.96578 , 14.04
103.29557 , 14.94
98.10147 , 12.06
97.682592 , 12.780001
97.598816 , 11.7
97.09615 , 12.240001
96.50973 , 11.88
98.52035 , 12.240001
94.49911 , 12.959999
93.41003 , 12.240001
90.98052 , 13.500001
88.80235 , 14.4
89.80766 , 13.86
91.0643 , 13.679999
90.89674 , 14.58
91.39941 , 17.1
91.90206 , 16.56
93.41003 , 16.38
94.750432 , 16.38
100.69852 , 18.9
101.03362 , 18.18
102.12271 , 17.64
101.28496 , 18.0
101.03362 , 18.0
102.96047 , 17.28
104.2171 , 16.02
103.37934 , 16.74
102.70914 , 19.08
107.23304 , 16.92
107.735692 , 16.02
107.23304 , 15.480001
106.56282 , 14.76
107.65191 , 12.959999
107.06548 , 11.34
108.32211 , 10.62
107.819464 , 9.54
105.6413 , 8.28
104.46843 , 7.7400004
103.798224 , 7.7400004
106.56282 , 7.2
105.30619 , 7.2
102.792916 , 8.1
103.29557 , 9.0
103.46313 , 10.9800008
102.45782 , 9.54
100.11209 , 11.16
95.00176 , 14.4
96.593508 , 15.12
98.10147 , 14.94
99.52566 , 14.04
100.44719 , 14.04
102.96047 , 16.56
104.63599 , 15.84
108.48967 , 18.9
109.74631 , 19.619998
108.23835 , 21.06
105.808852 , 22.86
106.897932 , 23.58
109.57876 , 23.22
109.83008 , 22.68
111.92448 , 22.86
114.35398 , 21.42
112.42713 , 21.9600016
111.50559 , 23.04
116.113268 , 20.52
115.024184 , 19.98
118.54277 , 17.4600016
120.38583 , 14.94
119.4643 , 13.500001
116.6997 , 10.9800008
114.68909 , 8.82
109.32742 , 6.66
113.43244 , 4.86
114.018872 , 4.86
112.00825 , 5.04
110.58407 , 5.94
110.165184 , 6.1200004
105.72506 , 8.28
107.40059 , 7.38
108.908552 , 6.1200004
103.46313 , 9.0
104.13333 , 10.26
105.47374 , 11.88
105.38996 , 14.4
106.39527 , 15.480001
107.735692 , 16.2
109.0761 , 16.02
110.08141 , 17.82
111.25427 , 17.4600016
110.165184 , 18.0
110.08141 , 17.64
110.165184 , 16.74
111.170492 , 15.66
113.26489 , 14.04
112.00825 , 16.38
113.01356 , 14.4
117.70501 , 11.16
117.286132 , 10.62
117.87256 , 9.9
122.31268 , 6.4799996
124.74217 , 4.14
126.250144 , 3.78
124.323292 , 3.0600002
123.65309 , 3.6
123.23421 , 2.16
122.64778 , 1.44
122.2289 , 0.72
121.8938 , 0.54
122.8991 , 0.9
120.63717 , 1.44
115.861944 , 3.2399998
115.69439 , 4.32
116.867256 , 3.0600002
118.207668 , 3.96
119.54807 , 5.04
120.88849 , 6.4799996
121.97758 , 7.38
123.15044 , 7.92
124.82595 , 7.92
129.26606 , 10.9800008
130.10384 , 11.88
132.53332 , 14.94
131.69556 , 16.74
131.36046 , 17.4600016
132.36578 , 17.64
129.43362 , 17.1
131.27668 , 16.2
134.46016 , 15.3
