2.57,5.1103244,5.76,,61.40767,28.08,,61.57522,121.86
2.58,6.702065,5.94,,62.999404,27.539998,,62.245428,121.86
2.59,8.628908,6.3,,63.33451,27.9,,61.826544,123.66
2.6,10.3882,6.66,,62.412976,28.26,,62.999404,127.619992
2.61,12.147491,6.8399996,,63.753388,28.619998,,64.59115,131.94
2.62,13.655457,7.02,,64.7587,27.9,,64.33982,133.2
2.63,15.414748,7.02,,67.5233,26.279998,,63.418284,134.45999
2.64,17.425368,7.02,,69.9528,25.2,,62.496752,132.66
2.65,19.100884,6.66,,70.120344,25.2,,60.653688,134.28
2.66,20.525072,6.4799996,,74.8118,22.32,,60.318584,134.1
2.67,21.111502,6.3,,77.99527,21.24,,58.978164,135.18
2.68,20.357522,6.8399996,,76.48731,22.140002,,58.810616,135.54001
2.69,18.598228,7.7400004,,82.351616,18.720002,,58.140408,135.54001
2.7,17.090266,8.64,,81.59763,20.16,,55.71091,137.87999
2.71,15.5823,9.360001,,80.59232,20.88,,54.705604,138.59999
2.72,14.57699,9.9,,80.84365,20.52,,45.57404,139.68001
2.73,12.482595,10.44,,79.00059,21.24,,38.7044232,144.18
2.74,10.220649,10.8,,77.82772,20.52,,39.37463,147.6
2.75,8.210029,10.9800008,,76.319752,21.06,,38.7044232,148.32
2.76,6.5345124,10.9800008,,75.56578,21.78,,38.7044232,148.32
2.77,4.6914452,10.8,,74.56047,21.6,,39.542184,153
2.78,3.015929,10.44,,76.65486,20.52,,37.447784,157.14
2.79,1.6755162,9.9,,76.235984,20.52,,38.28554,157.86
2.8,0.08377581,9.360001,,75.063128,20.16,,39.625956,158.76001
2.81,-1.0890855,8.64,,72.13097,20.16,,42.97699,157.86
2.82,-2.3457226,8.28,,69.198816,20.7,,44.90383,157.86
2.83,-3.6861352,7.38,,69.36637,20.34,,54.286724,152.64
2.84,-5.2778752,6.3,,66.18289,21.24,,61.57522,148.14
2.85,-6.78584036,5.58,,65.68023,22.140002,,65.177576,148.14
2.86,-8.293805,4.5,,67.020648,21.06,,65.51268,149.04001
2.87,-9.550442,3.2399998,,67.1882,21.42,,72.54985,149.94
2.88,-10.97463,2.52,,68.10973,21.9600016,,82.435392,155.52
2.89,-12.231268,1.26,,69.86902,23.94,,86.03776,155.16
2.9,-13.739233,0.54,,70.45545,25.2,,94.49911,160.74
2.91,-15.163422,-0.18,,71.96342,25.380002,,94.666664,161.28
2.92,-16.671386,-1.08,,76.235984,27.539998,,93.99645,167.4
2.93,-17.928022,-1.8,,80.59232,29.7,,94.08023,169.2
2.94,-19.603538,-2.88,,80.92743,30.24,,94.24778,170.64
2.95,-20.860176,-3.6,,82.68672,33.12,,94.41534,172.08
2.96,-22.284364,-4.14,,78.16283,35.64,,98.01769,178.56
2.97,-23.708554,-4.86,,77.9115,36.72,,99.44189,180.9
2.98,-25.048966,-5.94,,80.17345,37.08,,99.944536,180.540016
2.99,-26.556928,-6.4799996,,79.50324,36.539996,,95.00176,179.82
3,-27.813568,-7.38,,77.15752,35.82,,87.71327,176.76
3.01,-29.070204,-7.92,,80.50855,35.1,,87.461944,176.400016
3.02,-30.326844,-8.28,,78.74926,34.38,,84.529784,176.400016
3.03,-31.499702,-8.64,,83.440708,32.579998,,73.63894,173.34
3.04,-32.840116,-8.82,,83.02182,32.76,,62.91563,170.64
3.05,-34.096752,-9,,87.04306,30.960002,,59.648372,170.1
3.06,-35.35339,-9.360001,,85.95398,31.5,,55.12448,168.12
3.07,-36.861356,-9.72,,85.78643,32.04,,44.233628,171.36
3.08,-38.201768,-9.9,,84.78111,33.3,,44.9876068,178.2
3.09,-39.542184,-9.9,,83.356932,31.86,,45.57404,177.48
3.1,-40.798816,-9.9,,82.351616,32.76,,44.9876068,181.08
3.11,-41.469024,-9.72,,78.2466,30.78,,42.97699,183.78
3.12,-40.96637,-10.08,,74.89557,29.7,,44.3174,182.88
3.13,-40.0448368,-10.26,,74.225368,29.7,,46.7469,182.159984
3.14,-38.95575,-10.44,,77.325064,29.16,,49.5115,183.06
3.15,-37.447784,-10.62,,77.15752,29.7,,59.229492,185.94
3.16,-36.023592,-10.9800008,,74.47669,30.960002,,60.40236,186.659984
3.17,-34.515632,-11.16,,70.37167,33.48,,62.748076,186.84
3.18,-32.92389,-11.34,,66.18289,36,,69.11504,187.92
3.19,-31.1646,-11.34,,61.32389,39.059996,,75.81711,189.36002
3.2,-29.405308,-11.34,,58.391736,41.76,,86.54041,191.52
3.21,-27.646018,-11.16,,59.564596,42.3,,88.21593,190.799984
3.22,-26.221826,-10.8,,59.648372,42.66,,97.682592,192.6
3.23,-25.132742,-10.26,,60.318584,42.12,,104.88731,193.68
3.24,-23.708554,-9.72,,60.821236,41.94,,115.94572,197.28
3.25,-22.033038,-9,,58.643064,45.179996,,115.35929,196.92
3.26,-20.94395,-8.28,,59.81593,45.179996,,115.275508,193.86
3.27,-19.3522116,-7.56,,60.98879,46.26,,116.3646,199.07998
3.28,-17.844246,-7.02,,62.664304,47.340004,,119.4643,206.099984
3.29,-16.33628,-6.4799996,,64.67492,49.86,,119.63186,208.620016
3.3,-14.744541,-5.94,,64.33982,49.5,,118.62653,210.96
3.31,-13.40413,-4.86,,64.92625,49.86,,117.70501,209.52
3.32,-11.561062,-3.96,,65.010024,49.86,,109.913864,216.54
3.33,-10.053097,-3.2399998,,67.10442,49.32,,101.36873,222.12
3.34,-7.9587016,-2.16,,67.1882,48.600004,,96.761052,225.71998
3.35,-6.6182884,-1.08,,70.70678,46.62,,95.16931,225
3.36,-4.942773,-0.36,,73.72271,44.64,,93.99645,225.18001
3.37,-3.3510324,0.36,,73.30383,44.46,,84.27846,231.299984
3.38,-1.75929184,1.08,,75.482,42.48,,83.60825,230.76
3.39,-0.08377581,1.8,,74.64424,42.48,,77.15752,233.28
3.4,1.0890855,2.3400002,,73.97404,42.48,,69.78525,236.700016
3.41,2.178171,3.0600002,,72.88496,43.74,,68.193508,235.98
3.42,4.1050144,3.6,,72.63363,44.64,,70.120344,242.1
3.43,6.366961,4.14,,70.95811,45.539996,,69.9528,246.78002
3.44,8.042478,4.86,,69.198816,41.94,,67.94218,253.98
3.45,9.969321,5.22,,67.94218,43.02,,65.093792,261.36002
3.46,11.561062,5.58,,64.59115,39.78,,62.831856,267.84
3.47,13.236577,5.94,,61.15634,36.72,,60.821236,271.98
3.48,14.912093,6.4799996,,60.98879,38.34,,63.50206,273.06
3.49,16.755162,7.02,,59.73215,38.16,,67.27197,275.4
3.5,18.514454,7.38,,59.81593,36.9,,72.63363,277.19998
